z,filepath,x_km_min,x_km_max,y_km_min,y_km_max,mean_temp,std_temp,min_temp,max_temp,x_axis_label,y_axis_label,georef_note
141,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z141.png,0.0,54.85438621495274,0.0,52.42951526184871,16.323598861694336,0.4827133119106293,15.217891693115234,17.236379623413086,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
142,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z142.png,0.0,54.85438621495274,0.0,52.42951526184871,16.443714141845703,0.45054373145103455,15.546513557434082,17.33904457092285,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
143,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z143.png,0.0,54.85438621495274,0.0,52.42951526184871,16.034576416015625,0.5627951622009277,14.752568244934082,17.145000457763672,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
144,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z144.png,0.0,54.85438621495274,0.0,52.42951526184871,16.151376724243164,0.5382503867149353,14.790595054626465,17.20199966430664,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
145,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z145.png,0.0,54.85438621495274,0.0,52.42951526184871,16.81409454345703,0.44357356429100037,15.656514167785645,17.618000030517578,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
146,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z146.png,0.0,54.85438621495274,0.0,52.42951526184871,16.63827896118164,0.4476853907108307,15.620513916015625,17.417999267578125,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
147,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z147.png,0.0,54.85438621495274,0.0,52.42951526184871,15.899444580078125,0.6352010369300842,14.732999801635742,17.05900001525879,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
148,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z148.png,0.0,54.85438621495274,0.0,52.42951526184871,15.600279808044434,0.5647187829017639,14.487756729125977,16.74799919128418,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
149,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z149.png,0.0,54.85438621495274,0.0,52.42951526184871,15.611966133117676,0.5445380210876465,14.353513717651367,16.648000717163086,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
150,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z150.png,0.0,54.85438621495274,0.0,52.42951526184871,15.73130989074707,0.5314396023750305,14.554298400878906,16.816999435424805,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
151,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z151.png,0.0,54.85438621495274,0.0,52.42951526184871,15.898467063903809,0.45215484499931335,14.952108383178711,17.03700065612793,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
152,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z152.png,0.0,54.85438621495274,0.0,52.42951526184871,16.212963104248047,0.36030715703964233,15.357999801635742,17.200000762939453,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
153,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z153.png,0.0,54.85438621495274,0.0,52.42951526184871,16.792129516601562,0.2616315484046936,16.131999969482422,17.551000595092773,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
154,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z154.png,0.0,54.85438621495274,0.0,52.42951526184871,17.45880699157715,0.14258024096488953,17.122163772583008,18.172000885009766,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
155,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z155.png,0.0,54.85438621495274,0.0,52.42951526184871,17.844091415405273,0.08834259957075119,17.494810104370117,18.30299949645996,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
156,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z156.png,0.0,54.85438621495274,0.0,52.42951526184871,17.900938034057617,0.10797805339097977,17.51613426208496,18.149999618530273,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
157,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z157.png,0.0,54.85438621495274,0.0,52.42951526184871,17.346500396728516,0.2212909311056137,16.55699920654297,17.639324188232422,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
158,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z158.png,0.0,54.85438621495274,0.0,52.42951526184871,17.447128295898438,0.39874961972236633,16.31999969482422,17.87700080871582,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
159,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z159.png,0.0,54.85438621495274,0.0,52.42951526184871,17.675865173339844,0.29449817538261414,16.785999298095703,18.094594955444336,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
160,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z160.png,0.0,54.85438621495274,0.0,52.42951526184871,17.89419174194336,0.18033578991889954,17.349000930786133,18.22397232055664,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
161,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z161.png,0.0,54.85438621495274,0.0,52.42951526184871,18.063783645629883,0.1624755859375,17.55900001525879,18.42475700378418,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
162,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z162.png,0.0,54.85438621495274,0.0,52.42951526184871,17.3916015625,0.25951850414276123,16.540000915527344,17.758190155029297,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
163,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z163.png,0.0,54.85438621495274,0.0,52.42951526184871,16.597164154052734,0.5242128372192383,15.451000213623047,17.31800079345703,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
164,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z164.png,0.0,54.85438621495274,0.0,52.42951526184871,16.463232040405273,0.5902937650680542,15.206541061401367,17.33799934387207,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
165,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z165.png,0.0,54.85438621495274,0.0,52.42951526184871,16.760833740234375,0.5269590020179749,15.694784164428711,17.618000030517578,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
166,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z166.png,0.0,54.85438621495274,0.0,52.42951526184871,16.47258758544922,0.523654580116272,15.362000465393066,17.384000778198242,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
167,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z167.png,0.0,54.85438621495274,0.0,52.42951526184871,16.76259422302246,0.4794037640094757,15.760405540466309,17.573999404907227,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
168,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z168.png,0.0,54.85438621495274,0.0,52.42951526184871,17.009939193725586,0.4344674348831177,16.121973037719727,17.8439998626709,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
169,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z169.png,0.0,54.85438621495274,0.0,52.42951526184871,17.32303237915039,0.37831833958625793,16.52194595336914,18.024999618530273,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
170,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z170.png,0.0,54.85438621495274,0.0,52.42951526184871,17.60664176940918,0.34356188774108887,16.913999557495117,18.1964054107666,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
171,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z171.png,0.0,54.85438621495274,0.0,52.42951526184871,17.223617553710938,0.36969083547592163,16.183000564575195,17.853954315185547,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
172,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z172.png,0.0,54.85438621495274,0.0,52.42951526184871,16.779033660888672,0.618783175945282,15.156000137329102,17.804000854492188,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
173,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z173.png,0.0,54.85438621495274,0.0,52.42951526184871,16.42400550842285,0.7495214343070984,14.472891807556152,17.763999938964844,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
174,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z174.png,0.0,54.85438621495274,0.0,52.42951526184871,16.389774322509766,0.7935774326324463,14.312297821044922,17.780000686645508,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
175,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z175.png,0.0,54.85438621495274,0.0,52.42951526184871,16.543312072753906,0.7983102798461914,14.738568305969238,17.909000396728516,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
176,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z176.png,0.0,54.85438621495274,0.0,52.42951526184871,16.63800048828125,0.7782491445541382,15.168486595153809,18.018999099731445,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
177,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z177.png,0.0,54.85438621495274,0.0,52.42951526184871,17.085084915161133,0.6925824284553528,15.866000175476074,18.381000518798828,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
178,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z178.png,0.0,54.85438621495274,0.0,52.42951526184871,17.26857566833496,0.45934826135635376,16.319000244140625,18.327999114990234,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
179,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z179.png,0.0,54.85438621495274,0.0,52.42951526184871,17.494245529174805,0.33198082447052,16.68899917602539,18.340999603271484,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
180,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z180.png,0.0,54.85438621495274,0.0,52.42951526184871,17.382184982299805,0.3217580020427704,16.55299949645996,18.004783630371094,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
181,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z181.png,0.0,54.85438621495274,0.0,52.42951526184871,17.732402801513672,0.3331087827682495,16.95400047302246,18.421756744384766,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
182,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z182.png,0.0,54.85438621495274,0.0,52.42951526184871,17.845304489135742,0.33552443981170654,16.999000549316406,18.53524398803711,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
183,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z183.png,0.0,54.85438621495274,0.0,52.42951526184871,17.73217010498047,0.48927971720695496,16.424999237060547,18.513999938964844,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
184,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z184.png,0.0,54.85438621495274,0.0,52.42951526184871,17.241268157958984,0.7127945423126221,15.51099967956543,18.408000946044922,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
185,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z185.png,0.0,54.85438621495274,0.0,52.42951526184871,17.264984130859375,0.7218860387802124,15.659000396728516,18.70786476135254,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
186,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z186.png,0.0,54.85438621495274,0.0,52.42951526184871,17.500064849853516,0.7201703786849976,15.968000411987305,19.152910232543945,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
187,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z187.png,0.0,54.85438621495274,0.0,52.42951526184871,16.862071990966797,0.9623224139213562,15.065999984741211,18.804000854492188,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
188,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z188.png,0.0,54.85438621495274,0.0,52.42951526184871,16.479761123657227,0.9650155305862427,14.653054237365723,18.489999771118164,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
189,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z189.png,0.0,54.85438621495274,0.0,52.42951526184871,17.108440399169922,0.8724138140678406,15.389162063598633,18.718000411987305,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
190,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z190.png,0.0,54.85438621495274,0.0,52.42951526184871,17.828834533691406,0.7562142014503479,16.02440643310547,18.819000244140625,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
191,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z191.png,0.0,54.85438621495274,0.0,52.42951526184871,18.565858840942383,0.6005539298057556,16.718189239501953,19.139999389648438,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
192,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z192.png,0.0,54.85438621495274,0.0,52.42951526184871,18.869707107543945,0.5823078751564026,17.1727294921875,19.515352249145508,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
193,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z193.png,0.0,54.85438621495274,0.0,52.42951526184871,18.28497886657715,0.7231121063232422,16.695676803588867,19.138883590698242,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
194,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z194.png,0.0,54.85438621495274,0.0,52.42951526184871,18.001922607421875,0.7684178948402405,16.104999542236328,19.00581169128418,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
195,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z195.png,0.0,54.85438621495274,0.0,52.42951526184871,18.263647079467773,0.6090906858444214,16.572999954223633,19.109189987182617,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
196,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z196.png,0.0,54.85438621495274,0.0,52.42951526184871,18.979406356811523,0.3463713228702545,17.780675888061523,19.623811721801758,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
197,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z197.png,0.0,54.85438621495274,0.0,52.42951526184871,18.844005584716797,0.2518463730812073,17.926864624023438,19.343000411987305,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
198,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z198.png,0.0,54.85438621495274,0.0,52.42951526184871,18.513059616088867,0.5466268658638,17.13599967956543,19.32200050354004,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
199,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z199.png,0.0,54.85438621495274,0.0,52.42951526184871,18.392242431640625,0.7130846381187439,16.55299949645996,19.389999389648438,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
200,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z200.png,0.0,54.85438621495274,0.0,52.42951526184871,18.4077205657959,0.8615530729293823,16.288000106811523,19.5049991607666,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
201,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z201.png,0.0,54.85438621495274,0.0,52.42951526184871,18.897701263427734,0.8027036190032959,16.80500030517578,19.908000946044922,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
202,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z202.png,0.0,54.85438621495274,0.0,52.42951526184871,18.204452514648438,0.8909832835197449,16.20599937438965,19.43000030517578,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
203,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z203.png,0.0,54.85438621495274,0.0,52.42951526184871,17.793798446655273,0.8955830931663513,16.107999801635742,19.13800048828125,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
204,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z204.png,0.0,54.85438621495274,0.0,52.42951526184871,18.30254554748535,0.7024984955787659,16.94499969482422,19.51099967956543,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
205,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z205.png,0.0,54.85438621495274,0.0,52.42951526184871,18.784570693969727,0.5275183916091919,17.79199981689453,19.88599967956543,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
206,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z206.png,0.0,54.85438621495274,0.0,52.42951526184871,18.1906795501709,0.4317646324634552,17.165000915527344,19.152000427246094,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
207,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z207.png,0.0,54.85438621495274,0.0,52.42951526184871,17.423385620117188,0.6133794784545898,15.88599967956543,18.445999145507812,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
208,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z208.png,0.0,54.85438621495274,0.0,52.42951526184871,17.577844619750977,0.6246103048324585,16.118999481201172,18.573999404907227,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
209,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z209.png,0.0,54.85438621495274,0.0,52.42951526184871,18.220003128051758,0.5243896245956421,16.999000549316406,19.121000289916992,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
210,results/plots/tempibhres_relative_km_display_assumed_20260418_0001/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z210.png,0.0,54.85438621495274,0.0,52.42951526184871,18.47862434387207,0.35301926732063293,17.618000030517578,19.267000198364258,"X (km, relative)","Y (km, relative)",Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
